"call","Proposal_ID","Sampling_Set","lat_lon","geo_loc_name","soil_type","fao_class","cur_vegetation","ecoregion","cur_land_use","env_broad_scale","env_broad_NEW"
"FY24","61093","7","29.420045, -90.947663","United States: Terrebone Parish, Louisiana","Entisol","","Sedges","Southeast","swamp","subtropical biome [ENVO:01001832]","subtropical"
"FY24","61104","1","47.11669, -92.79086","United States: Minnesota, Meadowlands","Histosol","Histosols","Sphagnum, shrubs, trees","Great Lakes","marshlands","peatland [ENVO:00000044]","wetland"
"FY24","61104","2","47.11626, -92.79583","United States: Minnesota, Meadowlands","Histosol","Histosols","Sphagnum, sedges, shrubs","Great Lakes","marshlands","peatland [ENVO:00000044]","wetland"
"FY24","61111","1","33.943372,-83.373792","United States: Georgia, UGA campus Lot S07","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","2","33.942345, -83.368387","United States: Georgia, UGA campus Lot E11","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","3","33.940309, -83.366911","United States: Georgia, UGA campus Lot E07","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","3","33.940309,-83.366911","United States: Georgia, UGA campus Lot E07","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","4","33.939146,-83.367347","United States: Georgia, UGA campus Lot E06","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","4","33.943372,-83.373792","United States: Georgia, UGA campus Lot E06","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","5","33.946641, -83.375490","United States: Georgia, UGA campus behind science library","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","6","33.942211, -83.368219","United States: Georgia, UGA campus Lot E11","Ultisol","","Soil with mulch (hardwood) top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","7","33.942992, -83.374076","United States: Georgia, UGA campus Lot S07","Ultisol","","Soil with mulch (pine)  top layer","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61111","8","33.942103, -83.374212","United States: Georgia, UGA campus by th Forestry Science Library","Ultisol","","Soil with mulch top layer, some grass and forbs","Southeast","cities","______urban biome [ENVO:01000249]","urban"
"FY24","61115","1","36.93255, -88.46049","United States: Kentucky, Benton","Entisol","","Bald cypress knees; violet","Ozarks Complex","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY24","61115","2","36.93254, -88.46056","United States: Kentucky, Benton","Inceptisol","","Barren; 1-2 knees","Ozarks Complex","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY24","61115","3","36.93102, -88.45831","United States: Kentucky, Benton","Entisol","","Bald cypress knees","Ozarks Complex","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY24","61115","4","36.93097, -88.45822","United States: Kentucky, Benton","Inceptisol","","Lizard tail","Ozarks Complex","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY24","61115","5","36.93046, -88.45521","United States: Kentucky, Benton","Entisol","","Bald cypress","Ozarks Complex","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY24","61115","6","36.93037, -88.45514","United States: Kentucky, Benton","Inceptisol","","Lizard tail","Ozarks Complex","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY24","61251","1","48.7760, -113.6849","United States: Montana, Glacier National Park","Inceptisol","","shrub land","Northern Rockies","shrub land","alpine biome [ENVO:01001835]","alpine"
"FY24","61251","2","48.7625, -113.7290","United States: Montana, Glacier National Park","Inceptisol","","shrub land","Northern Rockies","shrub land","alpine biome [ENVO:01001835]","alpine"
"FY24","61251","3","48.7760, -113.6849","United States: Montana, Glacier National Park","Inceptisol","","shrub land","Northern Rockies","shrub land","montane biome [ENVO:01001836]","montane"
"FY24","61251","4","48.7882, -113.6678","United States: Montana, Glacier National Park","Inceptisol","","conifers","Northern Rockies","conifers","montane biome [ENVO:01001836]","montane"
"FY24","61251","5","48.7286, -113.6995","United States: Montana, Glacier National Park","Inceptisol","","conifers","Northern Rockies","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY24","61251","5","48.7286, -113.6995","United States: Montana, Glacier National Park","Inceptisol","","shrub land","Northern Rockies","shrub land","subalpine biome [ENVO:01001837]","subalpine"
"FY24","61251","6","48.7687, -113.7002","United States: Montana, Glacier National Park","Inceptisol","","shrub land","Northern Rockies","shrub land","montane biome [ENVO:01001836]","montane"
"FY24","61251","7","48.7840, -113.6674","United States: Montana, Glacier National Park","Inceptisol","","conifers","Northern Rockies","conifers","montane biome [ENVO:01001836]","montane"
"FY24","61254","1","46.826455, -117.229520","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","2","46.826751, -117.229661","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","3","46.826473, -117.229892","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","4","46.826543, -117.229622","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","5","46.826740, -117.229776","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","6","46.826683, -117.229482","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","7","46.826510, -117.229904","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","8","46.826419, -117.229722","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61254","9","46.826620, -117.229763","United States: Washington, Smoot Hill","Mollisol","Kastanozems","Grassland","Pacific Northwest","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61255","1","34.33716,-106.73862","United States: New Mexico, Socorro","Aridisol","","Larrea tridentata","Desert Southwest","shrub land","desert biome [ENVO:01000179]","desert"
"FY24","61255","2","34.36012,-106.70012","United States: New Mexico, Socorro","Aridisol","","Bouteloua eriopoda","Desert Southwest","rangeland","desert biome [ENVO:01000179]","desert"
"FY24","61255","3","34.34615,-106.64008","United States: New Mexico, Socorro","Aridisol","","Bouteloua gracilis","Desert Southwest","rangeland","desert biome [ENVO:01000179]","desert"
"FY24","61255","4","34.33524, -106.7442","United States: New Mexico, Socorro","Aridisol","","Larrea tridentata","Desert Southwest","shrub land","desert biome [ENVO:01000179]","desert"
"FY24","61255","5","34.36020, -106.70009","United States: New Mexico, Socorro","Aridisol","","Bouteloua eriopoda","Desert Southwest","rangeland","desert biome [ENVO:01000179]","desert"
"FY24","61255","6","34.34590, -106.63859","United States: New Mexico, Socorro","Aridisol","","Bouteloua gracilis","Desert Southwest","rangeland","desert biome [ENVO:01000179]","desert"
"FY24","61255","7","34.33444, -106.73611","United States: New Mexico, Socorro","Aridisol","","Larrea tridentata","Desert Southwest","shrub land","desert biome [ENVO:01000179]","desert"
"FY24","61255","8","34.36014, -106.69999","United States: New Mexico, Socorro","Aridisol","","Bouteloua eriopoda","Desert Southwest","rangeland","desert biome [ENVO:01000179]","desert"
"FY24","61255","9","34.34563, -106.63902","United States: New Mexico, Socorro","Aridisol","","Bouteloua gracilis","Desert Southwest","rangeland","desert biome [ENVO:01000179]","desert"
"FY24","61257","1","34.1385, -88.9949","United States: Mississippi, Pontotoc","Alfisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","1","34.1384, -88.9949","United States: Mississippi, Pontotoc","Alfisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","2","34.1385, -88.9950","United States: Mississippi, Pontotoc","Alfisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","3","34.1385, -88.9951","United States: Mississippi, Pontotoc","Alfisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","4","34.1386, -88.9952","United States: Mississippi, Pontotoc","Alfisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","5","34.1375, -88.9964","United States: Mississippi, Pontotoc","Alfisol","","Soybean Field","Southeast","row crops","__anthropogenic terrestrial biome [ENVO:01000219]","terrestrial"
"FY24","61257","6","34.1374, -88.9966","United States: Mississippi, Pontotoc","Inceptisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","6","34.1374, -88.9964","United States: Mississippi, Pontotoc","Inceptisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","7","34.1372, -88.9964","United States: Mississippi, Pontotoc","Inceptisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","8","34.1382, -88.9968","United States: Mississippi, Pontotoc","Inceptisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61257","9","34.1381, -88.9968","United States: Mississippi, Pontotoc","Inceptisol","","Eastern Cottonwood","Southeast","crop trees","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61258","1","44.217583, -122.260417","United States: Oregon, Blue River","Inceptisol","","Douglas-fir","Pacific Northwest","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY24","61258","2","44.217, -122.260417","United States: Oregon, Blue River","Inceptisol","","Douglas-fir","Pacific Northwest","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY24","61258","3","44.217583, -122.260417","United States: Oregon, Blue River","Inceptisol","","Douglas-fir","Pacific Northwest","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY24","61258","4","44.217, -122.260417","United States: Oregon, Blue River","Inceptisol","","Douglas-fir","Pacific Northwest","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY24","61258","5","44.217583, -122.260417","United States: Oregon, Blue River","Inceptisol","","Douglas-fir","Pacific Northwest","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY24","61258","6","44.217, -122.260417","United States: Oregon, Blue River","Inceptisol","","Douglas-fir","Pacific Northwest","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY24","61273","1","53.90844, -166.43156","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","2","53.83967, -166.55765","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","3","53.83826, -166.55452","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","4","53.84339, -166.50493","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","5","53.86730, -166.50934","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","6","53.86580, -166.49338","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","7","53.89133, -166.45530","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","8","53.84673, -166.46191","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61273","9","53.90006, -166.42979","United States: Unalaska, Alaska","Andisol","","local native plants","Tundra","tundra","subpolar biome [ENVO:01001834]","polar"
"FY24","61343","1","43.3289, -122.8493","United States: Oregon, Idleyld Park","Andisol","","Early seral conifer forest","Pacific Northwest","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61343","2","43.3298, -122.8494","United States: Oregon, Idleyld Park","Andisol","","Early seral conifer forest","Pacific Northwest","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61343","3","43.3310, -122.8498","United States: Oregon, Idleyld Park","Andisol","","Early seral conifer forest","Pacific Northwest","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61343","4","43.3200, -122.8713","United States: Oregon, Idleyld Park","Ultisol","","Early seral conifer forest","Pacific Northwest","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61343","5","43.3200, -122.8725","United States: Oregon, Idleyld Park","Ultisol","","Early seral conifer forest","Pacific Northwest","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61343","6","43.3312, -122.8722","United States: Oregon, Idleyld Park","Ultisol","","Early seral conifer forest","Pacific Northwest","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61343","7","43.3082, -122.8714","United States: Oregon, Idleyld Park","Ultisol","","Conifer forest","Pacific Northwest","conifers","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61343","8","43.3524, -122.7401","United States: Oregon, Idleyld Park","Inceptisol","","Conifer plantation","Pacific Northwest","conifers","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","1","42.4065, -85.3700","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","10","42.4105, -85.3687","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","11","42.1426, -85.3688","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","12","42.4075, -85.3722","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","13","42.4085, -85.3722","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","14","42.4096, -85.3723","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","15","42.4123, -85.3722","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","16","42.4115, -85.3722","United States: Michigan, Hickory Corners","Alfisol","","Canada goldenrod, Red clover, Timothy grass, Kentucky bluegrass","Great Lakes","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","17","42.4065, -85.3710","United States: Michigan, Hickory Corners","Alfisol","","Canada goldenrod, Red clover, Timothy grass, Kentucky bluegrass","Great Lakes","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","18","42.4085, -85.3711","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","19","42.4116, -85.3711","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","2","42.4085, -85.3700","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","20","42.4106, -85.3311","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","21","42.4126, -85.3712","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","22","42.4082, -85.3968","United States: Michigan, Hickory Corners","Alfisol","","Red Oak, Pignut Hickory, White Oak, Black Cherry, Red Maple, Sugar Maple","Great Lakes","hardwoods","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","23","42.4039, -85.3925","United States: Michigan, Hickory Corners","Alfisol","","Red Oak, Pignut Hickory, White Oak, Black Cherry, Red Maple, Sugar Maple","Great Lakes","hardwoods","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","24","42.4126, -85.3851","United States: Michigan, Hickory Corners","Alfisol","","Red Oak, Pignut Hickory, White Oak, Black Cherry, Red Maple, Sugar Maple","Great Lakes","hardwoods","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","3","42.4106, -85.3698","United States: Michigan, Hickory Corners","Alfisol","","Canada goldenrod, Red clover, Timothy grass, Kentucky bluegrass","Great Lakes","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","4","42.2441, -85.2211","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","5","42.2245, -85.2211","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","6","42.2449, -85.2211","United States: Michigan, Hickory Corners","Alfisol","","Canada goldenrod, Red clover, Timothy grass, Kentucky bluegrass","Great Lakes","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","7","42.4045, -85.3687","United States: Michigan, Hickory Corners","Alfisol","","Canada goldenrod, Red clover, Timothy grass, Kentucky bluegrass","Great Lakes","successional shrub land","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","8","42.4095, -85.36875","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61389","9","42.4116, -85.3687","United States: Michigan, Hickory Corners","Alfisol","","Soybean","Great Lakes","row crops","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61412","1","55.32155, -132.54031","United States: Alaska, Prince of Wales Island, Polk Inlet","Spodosol","","Tsuga heterophylla - Thuja plicata / Vaccinium (alaskaense, ovalifolium) / Polystichum munitum Forest","Pacific Northwest","rainforest","temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61412","2","55.32162, -132.54028","United States: Alaska, Prince of Wales Island, Polk Inlet","Spodosol","","Tsuga heterophylla - Thuja plicata / Vaccinium (alaskaense, ovalifolium) / Polystichum munitum Forest","Pacific Northwest","rainforest","temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61412","3","55.32168, -132.54021","United States: Alaska, Prince of Wales Island, Polk Inlet","Spodosol","","Tsuga heterophylla - Thuja plicata / Vaccinium (alaskaense, ovalifolium) / Polystichum munitum Forest","Pacific Northwest","rainforest","temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61412","4","58.06656, -134.02987","United States: Alaska, Juneau, Taku Harbor","Spodosol","","Tsuga heterophylla - Picea sitchensis / Vaccinium alaskaense Forest","Pacific Northwest","rainforest","temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61412","5","58.06683, -134.02972","United States: Alaska, Juneau, Taku Harbor","Spodosol","","Tsuga heterophylla - Picea sitchensis / Vaccinium alaskaense Forest","Pacific Northwest","rainforest","temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61412","6","58.53395, -134.71397","United States: Alaska, Juneau, Herbert Glacier, Beaver Moraine","Spodosol","","Picea sitchensis - Populus balsamifera ssp. trichocarpa / Alnus viridis ssp. sinuata Riparian Woodland","Pacific Northwest","rainforest","temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61412","7","58.53613, -134.74298","United States: Alaska, Juneau, Herbert Glacier, Bike Moraine","Entisol","","Picea sitchensis - Populus balsamifera ssp. trichocarpa / Alnus viridis ssp. sinuata Riparian Woodland","Pacific Northwest","rainforest","temperate woodland biome [ENVO:01000221]","temperate"
